TIME,IS_FROM_GUILD,USER,COMMAND_NAME,PARAMS1,PARAMS2,PARAMS3,PARAMS4,PARAMS5,PARAMS6,PARAMS7,PARAMS8
"2023-01-21 23:08:03","FALSE","Kurovine9#0411","rank_totalgame_go_next","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>"
"2023-01-21 23:08:06","FALSE","Kurovine9#0411","rank_totalgame_go_back","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>"
"2023-01-21 23:08:09","FALSE","Kurovine9#0411","rank_totalgame_go_back","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>"
"2023-01-21 23:08:10","FALSE","Kurovine9#0411","rank_totalgame_go_back","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>"
"2023-01-21 23:08:13","FALSE","Kurovine9#0411","rank_totalgame_go_next","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>"
"2023-01-21 23:08:14","FALSE","Kurovine9#0411","rank_totalgame_go_next","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>"
"2023-01-21 23:08:16","FALSE","Kurovine9#0411","rank_totalgame_go_next","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>"
"2023-01-21 23:08:17","FALSE","Kurovine9#0411","rank_totalgame_go_back","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>"
"2023-01-21 23:12:06","NONE","SYSTEM","SYSTEM_START","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>"
"2023-01-21 23:12:09","FALSE","Kurovine9#0411","rank_totalgame_go_first","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>"
"2023-01-21 23:12:10","FALSE","Kurovine9#0411","rank_totalgame_go_next","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>"
"2023-01-21 23:12:11","FALSE","Kurovine9#0411","rank_totalgame_go_next","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>"
"2023-01-21 23:12:12","FALSE","Kurovine9#0411","rank_totalgame_go_next","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>"
"2023-01-21 23:12:14","FALSE","Kurovine9#0411","rank_totalgame_go_back","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>"
"2023-01-21 23:12:15","FALSE","Kurovine9#0411","rank_totalgame_go_back","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>"
"2023-01-21 23:12:16","FALSE","Kurovine9#0411","rank_totalgame_go_back","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>"
"2023-01-21 23:12:17","FALSE","Kurovine9#0411","rank_totalgame_go_last","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>"
"2023-01-21 23:12:19","FALSE","Kurovine9#0411","rank_totalgame_go_back","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>"
"2023-01-21 23:12:20","FALSE","Kurovine9#0411","rank_totalgame_go_first","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>"
"2023-01-21 23:12:22","FALSE","Kurovine9#0411","rank_totalgame_go_last","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>"
"2023-01-21 23:12:23","FALSE","Kurovine9#0411","rank_totalgame_refresh","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>"
"2023-01-21 23:12:24","FALSE","Kurovine9#0411","rank_totalgame_go_back","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>","<NO_DATA>"
